ID,Category,SubCategory,StateName,ChineseName,Description,Priority,Reference
692,Magic,Summon,Summon_GhostManifest,幽灵显现,幽灵显现,1,All
693,Magic,Skill,Skill_Activation,技能激活,技能激活,1,All
694,Magic,Skill,Skill_StatusEffect,状态效果,状态效果,1,All
695,Magic,Skill,Skill_WeaponArts,战技,战技,1,All
696,Multiplayer,Summon,MP_SummonWait,召唤等待,召唤等待,1,All
697,Multiplayer,Summon,MP_SummonAccept,召唤接受,召唤接受,1,All
698,Multiplayer,Summon,MP_SignDisplay,召唤符显示,召唤符显示,1,All
699,Multiplayer,Summon,MP_SignPlacement,召唤符放置,召唤符放置,1,All
700,Multiplayer,Summon,MP_WhiteSignInvite,白色符号邀请,白符邀请,1,All
701,Multiplayer,Summon,MP_RedSignWarning,红色符号警告,红符警告,1,All
702,Multiplayer,PvP,MP_PvPCombat,PvP战斗,PvP战斗,1,All
703,Multiplayer,PvP,MP_Invasions,入侵,入侵,1,All
704,Multiplayer,PvP,MP_InvasionAlert,入侵警报,入侵警报,1,All
705,Multiplayer,PvP,MP_PvPChallenge,PvP挑战,PvP挑战,1,All
706,Multiplayer,PvP,MP_DarkSigilEffect,暗印效果,暗印效果,1,DarkSouls3
707,Multiplayer,Coop,MP_CoopSupport,协力支援,协力支援,1,All
708,Multiplayer,Coop,MP_CoopCombat,协力战斗,协力战斗,1,All
709,Multiplayer,Coop,MP_CoopRevive,协力复活,协力复活,1,All
710,UI,Menu,Menu_Pause,暂停菜单,暂停菜单,1,All
711,UI,Menu,Menu_PauseOrbit,暂停菜单轨道,暂停轨道,1,All
712,UI,Menu,Menu_Inventory,物品栏,物品栏,1,All
713,UI,Menu,Menu_InventorySort,物品栏排序,物品排序,1,All
714,UI,Menu,Menu_Equipment,装备菜单,装备菜单,1,All
715,UI,Menu,Menu_EquipInspect,装备检视,装备检视,1,All
716,UI,Menu,Menu_Stats,状态属性菜单,状态菜单,1,All
717,UI,Menu,Menu_StatsFixed,状态界面固定,状态固定,1,All
718,UI,Menu,Menu_Map,地图界面,地图界面,1,EldenRing
719,UI,Menu,Menu_MapOverview,地图总览,地图总览,1,EldenRing
720,UI,Menu,Menu_Skills,技能树,技能树,1,All
721,UI,Menu,Menu_System,系统设置,系统设置,1,All
722,UI,PhotoMode,Photo_Mode,拍照模式,拍照模式,2,Some
723,UI,PhotoMode,Photo_FreeCamera,自由相机,自由相机,2,Some
724,Modifier,Core,Modifier_AutoRecenter,自动回中,自动回中,1,All
725,Modifier,Core,Modifier_InputDrivenRecenter,输入驱动回中,输入驱动回中,1,All
